name,☺,✋,✌,✨,❤,🎵,🎶,👀,👊,👌,👍,👏,💀,💁,💓,💔,💕,💖,💙,💛,💜,💪,💯,🔫,😁,😂,😄,😅,😈,😉,😊,😋,😌,😍,😎,😏,😐,😑,😒,😓,😔,😕,😖,😘,😜,😞,😠,😡,😢,😣,😤,😩,😪,😫,😬,😭,😳,😴,😷,🙅,🙈,🙊,🙌,🙏,sum
Risen 3: Titan Lords - Complete Edition,0.0,0.0,1.1111111111111112,0.0,3.3333333333333335,0.0,0.0,0.0,2.7777777777777777,0.5555555555555556,4.444444444444445,2.7777777777777777,0.0,0.0,4.444444444444445,3.888888888888889,0.0,1.1111111111111112,2.2222222222222223,3.888888888888889,1.6666666666666667,1.6666666666666667,0.5555555555555556,1.6666666666666667,0.0,0.0,1.6666666666666667,1.1111111111111112,3.3333333333333335,2.2222222222222223,1.1111111111111112,0.0,0.0,0.0,0.5555555555555556,0.0,3.888888888888889,2.7777777777777777,2.2222222222222223,2.2222222222222223,1.1111111111111112,4.444444444444445,2.7777777777777777,0.0,2.2222222222222223,3.3333333333333335,4.444444444444445,5.0,5.0,3.3333333333333335,3.3333333333333335,0.0,1.1111111111111112,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,3.888888888888889,180
Risk of Rain,1.0,0.5,0.75,0.75,1.25,0.75,0.75,0.5,2.25,1.0,3.75,2.25,0.0,0.0,2.0,2.25,0.75,0.5,1.25,2.5,1.0,1.25,0.25,0.75,0.75,0.0,3.0,0.75,2.25,3.25,2.25,0.25,0.5,0.25,2.0,0.25,3.75,3.0,1.7500000000000002,2.75,1.7500000000000002,3.75,3.75,0.25,2.5,3.5000000000000004,4.0,4.0,3.75,3.5000000000000004,3.75,0.25,1.25,0.5,4.25,0.5,1.25,0.0,0.0,0.5,0.5,0.25,0.5,1.0,400
Riven: The Sequel to Myst,1.3291139240506329,0.12658227848101267,1.7721518987341773,0.8860759493670887,2.2151898734177213,0.31645569620253167,0.569620253164557,0.37974683544303794,2.3417721518987342,1.3291139240506329,4.177215189873418,2.848101265822785,0.12658227848101267,0.12658227848101267,2.4683544303797467,2.4050632911392404,0.18987341772151897,0.6962025316455696,2.278481012658228,2.5316455696202533,1.8354430379746836,1.2025316455696202,0.569620253164557,1.0126582278481013,1.139240506329114,0.06329113924050633,2.911392405063291,0.7594936708860759,2.278481012658228,2.721518987341772,2.2151898734177213,0.06329113924050633,0.12658227848101267,0.12658227848101267,1.7088607594936709,0.12658227848101267,3.10126582278481,2.6582278481012658,1.3291139240506329,2.5316455696202533,1.8354430379746836,3.6075949367088604,2.4683544303797467,0.06329113924050633,2.151898734177215,3.2278481012658227,3.6075949367088604,3.670886075949367,3.5443037974683547,2.6582278481012658,2.9746835443037973,0.5063291139240507,1.3924050632911391,0.949367088607595,3.670886075949367,0.44303797468354433,0.8860759493670887,0.12658227848101267,0.31645569620253167,0.37974683544303794,0.12658227848101267,0.06329113924050633,1.0126582278481013,2.721518987341772,1580
River City Ransom: Underground,1.0,0.33333333333333337,1.3333333333333335,0.0,2.3333333333333335,0.0,0.33333333333333337,0.0,4.333333333333334,1.3333333333333335,4.666666666666667,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.6666666666666667,2.3333333333333335,0.6666666666666667,1.3333333333333335,0.6666666666666667,0.0,1.3333333333333335,0.33333333333333337,3.3333333333333335,1.3333333333333335,2.666666666666667,4.0,1.3333333333333335,0.0,0.6666666666666667,0.0,2.0,0.0,3.0,3.0,1.6666666666666667,2.3333333333333335,2.3333333333333335,4.0,3.0,0.0,3.0,4.0,4.333333333333334,4.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,0.6666666666666667,0.0,3.6666666666666665,0.0,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.0,1.0,2.666666666666667,300
Robin Hood: The Legend of Sherwood,1.7999999999999998,0.1,2.9000000000000004,1.4000000000000001,2.5,0.6,0.8,1.0,2.7,2.0,4.3999999999999995,3.3000000000000003,0.0,0.3,1.9,1.6,0.4,0.6,2.1,2.5,1.6,1.9,0.8,0.8999999999999999,2.0,0.3,3.6999999999999997,1.0999999999999999,2.5,3.2,2.6,0.2,0.3,1.0,2.8000000000000003,0.4,2.8000000000000003,2.0,1.0999999999999999,1.6,1.2,3.1,2.0,0.2,3.1,2.3,3.1,3.0,2.5,1.9,2.1,0.1,1.2,0.3,3.5999999999999996,0.2,0.8999999999999999,0.1,0.3,0.2,0.3,0.2,0.8,1.6,1000
Robinson's Requiem Collection,1.0,0.33333333333333337,2.0,0.33333333333333337,2.0,0.0,0.0,0.6666666666666667,3.0,1.0,4.333333333333334,2.3333333333333335,0.0,0.33333333333333337,2.3333333333333335,2.3333333333333335,0.0,0.33333333333333337,2.0,3.0,1.3333333333333335,1.0,0.33333333333333337,1.3333333333333335,1.6666666666666667,0.0,1.0,0.6666666666666667,2.666666666666667,2.666666666666667,1.0,0.0,0.0,0.0,1.0,0.33333333333333337,3.3333333333333335,2.666666666666667,2.0,3.6666666666666665,2.0,4.0,3.0,0.0,2.3333333333333335,4.0,4.333333333333334,4.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,0.33333333333333337,1.3333333333333335,0.6666666666666667,3.6666666666666665,0.0,1.0,0.6666666666666667,0.0,0.0,0.33333333333333337,0.0,0.6666666666666667,2.666666666666667,300
Robo Rumble,1.6666666666666667,0.0,3.3333333333333335,0.0,1.6666666666666667,0.0,0.0,1.6666666666666667,5.0,0.0,5.0,1.6666666666666667,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,0.0,0.0,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335,0.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,0.0,1.6666666666666667,5.0,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,1.6666666666666667,60
Rocket Ranger (Emulated Amiga Edition),1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,4.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,0.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,100
Rogue Legacy,1.0,0.2,1.9,0.3,1.2,0.1,0.2,0.8,4.0,1.2,4.5,2.7,0.1,0.1,1.0999999999999999,1.4000000000000001,0.1,0.1,1.3,1.4000000000000001,0.7000000000000001,2.5,1.0999999999999999,0.6,1.6,0.2,3.5999999999999996,1.2,3.5999999999999996,3.5999999999999996,2.1,0.1,0.4,0.1,2.1999999999999997,0.3,3.9,3.0,1.2,2.1,1.2,4.2,2.4,0.0,2.9000000000000004,3.2,4.1000000000000005,4.3999999999999995,3.1,2.6,3.1,0.1,0.7000000000000001,0.3,4.1000000000000005,0.1,1.6,0.2,0.1,0.2,0.3,0.1,0.7000000000000001,2.5,1000
Rogue Trooper,1.9230769230769231,0.0,3.653846153846154,0.7692307692307693,1.3461538461538463,0.0,0.19230769230769232,0.576923076923077,3.2692307692307696,1.5384615384615385,4.807692307692308,2.6923076923076925,0.0,0.0,1.7307692307692308,1.5384615384615385,0.0,0.38461538461538464,1.7307692307692308,1.5384615384615385,0.9615384615384616,1.5384615384615385,1.5384615384615385,1.7307692307692308,1.9230769230769231,0.0,3.8461538461538463,1.153846153846154,3.4615384615384617,4.423076923076923,2.5,0.38461538461538464,0.38461538461538464,0.0,2.8846153846153846,0.38461538461538464,3.4615384615384617,2.5,0.7692307692307693,1.7307692307692308,0.7692307692307693,3.653846153846154,1.9230769230769231,0.0,4.230769230769231,2.307692307692308,3.4615384615384617,3.653846153846154,2.8846153846153846,1.9230769230769231,2.6923076923076925,0.0,0.19230769230769232,0.0,4.807692307692308,0.0,0.7692307692307693,0.0,0.0,0.0,0.19230769230769232,0.0,0.9615384615384616,2.307692307692308,520
Rogue Trooper Redux,1.6666666666666667,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,0.0,3.3333333333333335,1.6666666666666667,5.0,3.3333333333333335,0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,0.0,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,3.3333333333333335,0.0,0.0,1.6666666666666667,0.0,5.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.0,5.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.6666666666666667,5.0,3.3333333333333335,0.0,1.6666666666666667,3.3333333333333335,3.3333333333333335,5.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,1.6666666666666667,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,60
Rogue Trooper Redux: Collector's Edition,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20
Rogue Wizards,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,5.0,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,5.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,5.0,0.0,5.0,5.0,0.0,3.3333333333333335,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,3.3333333333333335,60
RollerCoaster Tycoon 2: Triple Thrill Pack,2.1830985915492955,0.0,1.9014084507042253,1.1267605633802817,2.3943661971830985,0.49295774647887325,1.056338028169014,0.49295774647887325,2.887323943661972,2.464788732394366,4.295774647887324,3.169014084507042,0.14084507042253522,0.07042253521126761,1.3380281690140845,0.8450704225352111,0.49295774647887325,0.7042253521126761,2.676056338028169,2.112676056338028,1.971830985915493,1.6197183098591548,0.9859154929577465,0.7042253521126761,2.8169014084507045,0.21126760563380279,3.943661971830986,1.3380281690140845,2.323943661971831,3.2394366197183095,2.9577464788732395,0.07042253521126761,0.7746478873239436,0.7746478873239436,2.887323943661972,0.7042253521126761,2.746478873239437,1.971830985915493,1.1971830985915493,1.4084507042253522,1.1971830985915493,2.6056338028169015,1.5492957746478873,0.14084507042253522,3.028169014084507,2.112676056338028,2.8169014084507045,2.9577464788732395,2.0422535211267605,1.971830985915493,2.0422535211267605,0.49295774647887325,0.8450704225352111,0.7042253521126761,3.732394366197183,0.49295774647887325,1.1971830985915493,0.07042253521126761,0.07042253521126761,0.21126760563380279,0.7042253521126761,0.21126760563380279,1.7605633802816902,1.5492957746478873,1420
RollerCoaster Tycoon: Deluxe,2.727272727272727,0.15151515151515152,2.196969696969697,1.4772727272727273,2.727272727272727,0.22727272727272727,0.6439393939393939,0.3787878787878788,2.9545454545454546,2.3863636363636367,4.356060606060606,3.5984848484848486,0.11363636363636363,0.2651515151515152,1.8181818181818181,0.9848484848484848,0.3787878787878788,0.5681818181818182,3.257575757575758,2.803030303030303,2.5,2.3106060606060606,0.8333333333333334,0.7575757575757576,2.878787878787879,0.4924242424242424,4.204545454545454,1.553030303030303,1.7803030303030303,3.143939393939394,3.257575757575758,0.4166666666666667,0.5303030303030304,0.6439393939393939,2.9166666666666665,0.4166666666666667,2.083333333333333,1.5909090909090908,0.8712121212121213,1.25,0.8333333333333334,2.3106060606060606,1.2878787878787878,0.07575757575757576,3.1818181818181817,1.5151515151515151,2.3863636363636367,2.4242424242424243,1.893939393939394,1.4393939393939394,1.5151515151515151,0.45454545454545453,0.7575757575757576,0.5303030303030304,3.7121212121212124,0.4166666666666667,1.2121212121212122,0.1893939393939394,0.15151515151515152,0.1893939393939394,0.7954545454545454,0.30303030303030304,1.9318181818181817,2.0454545454545454,2640
Ronin,1.3888888888888888,0.0,2.2222222222222223,0.5555555555555556,0.8333333333333334,0.5555555555555556,0.5555555555555556,1.1111111111111112,4.166666666666666,1.3888888888888888,5.0,3.3333333333333335,0.2777777777777778,0.0,1.3888888888888888,1.1111111111111112,0.0,0.0,0.5555555555555556,0.8333333333333334,0.2777777777777778,1.3888888888888888,1.3888888888888888,1.1111111111111112,1.6666666666666667,0.2777777777777778,3.6111111111111107,0.8333333333333334,4.166666666666666,4.444444444444445,1.9444444444444444,0.0,0.2777777777777778,0.2777777777777778,2.2222222222222223,0.0,3.888888888888889,2.7777777777777777,1.1111111111111112,1.1111111111111112,0.0,4.166666666666666,2.7777777777777777,0.0,3.6111111111111107,3.0555555555555554,4.444444444444445,4.444444444444445,3.0555555555555554,2.5,3.0555555555555554,0.2777777777777778,0.0,0.2777777777777778,4.166666666666666,0.2777777777777778,2.5,0.0,0.8333333333333334,0.2777777777777778,0.5555555555555556,0.0,0.5555555555555556,1.1111111111111112,360
Ronin: Digital Special Edition,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,5.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,2.5,5.0,2.5,0.0,2.5,2.5,5.0,5.0,5.0,2.5,5.0,0.0,2.5,0.0,5.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40
Ruin of the Reckless,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20
Ruiner Soundtrack,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,20
Runaway 2: The Dream of the Turtle,0.3125,0.3125,0.625,0.3125,1.25,0.0,0.0,0.625,1.875,0.3125,4.6875,1.25,0.3125,0.625,1.875,2.1875,0.3125,0.0,0.9375,2.1875,0.3125,0.3125,0.625,0.3125,0.9375,0.3125,2.8125,0.9375,2.5,3.125,1.875,0.0,0.3125,0.3125,0.9375,0.3125,4.6875,4.0625,2.1875,3.75,1.875,4.6875,3.75,0.0,3.4375000000000004,4.0625,4.375,4.375,4.375,3.75,4.375,0.3125,0.625,0.0,4.375,0.0,1.25,0.3125,0.0,0.3125,0.625,0.0,0.3125,2.1875,320
Runaway 3: A Twist of Fate,1.4705882352941175,0.29411764705882354,2.0588235294117645,0.5882352941176471,2.3529411764705883,0.29411764705882354,0.29411764705882354,0.5882352941176471,2.3529411764705883,1.1764705882352942,4.705882352941177,3.5294117647058822,0.0,0.0,2.0588235294117645,2.0588235294117645,0.0,0.0,2.0588235294117645,2.6470588235294117,1.1764705882352942,0.5882352941176471,0.29411764705882354,0.29411764705882354,1.1764705882352942,0.0,3.5294117647058822,0.5882352941176471,2.0588235294117645,3.5294117647058822,2.0588235294117645,0.29411764705882354,0.29411764705882354,0.29411764705882354,1.7647058823529411,0.8823529411764706,3.5294117647058822,2.941176470588235,2.0588235294117645,2.6470588235294117,1.7647058823529411,3.823529411764706,2.3529411764705883,0.0,3.2352941176470593,3.2352941176470593,4.117647058823529,4.117647058823529,3.823529411764706,2.6470588235294117,2.941176470588235,0.0,0.5882352941176471,0.29411764705882354,3.823529411764706,0.0,1.1764705882352942,0.29411764705882354,0.0,0.0,0.0,0.29411764705882354,0.29411764705882354,2.6470588235294117,340
Runaway: A Road Adventure,0.6666666666666667,0.16666666666666669,1.6666666666666667,0.5,1.0,0.33333333333333337,0.6666666666666667,0.16666666666666669,1.5,0.6666666666666667,4.833333333333333,2.3333333333333335,0.16666666666666669,0.0,2.166666666666667,2.833333333333333,0.0,0.0,1.1666666666666667,1.3333333333333335,0.5,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.8333333333333334,0.16666666666666669,2.666666666666667,0.33333333333333337,3.833333333333333,3.0,1.1666666666666667,0.0,0.16666666666666669,0.16666666666666669,1.5,0.33333333333333337,4.166666666666666,4.0,2.3333333333333335,3.5000000000000004,2.666666666666667,4.5,3.5000000000000004,0.0,3.3333333333333335,3.833333333333333,4.333333333333334,4.333333333333334,4.0,3.6666666666666665,3.833333333333333,0.0,1.1666666666666667,0.0,4.666666666666667,0.0,1.0,0.16666666666666669,0.0,0.0,0.16666666666666669,0.0,0.33333333333333337,2.3333333333333335,600
Rune Classic,1.8181818181818181,0.15151515151515152,2.5757575757575757,1.2121212121212122,2.272727272727273,0.45454545454545453,0.9090909090909091,1.0606060606060608,3.787878787878788,1.3636363636363635,4.696969696969696,4.242424242424243,0.15151515151515152,0.0,2.4242424242424243,1.5151515151515151,0.30303030303030304,0.45454545454545453,2.5757575757575757,2.4242424242424243,1.8181818181818181,2.4242424242424243,1.8181818181818181,0.9090909090909091,0.9090909090909091,0.15151515151515152,3.787878787878788,0.7575757575757576,3.6363636363636362,3.787878787878788,2.727272727272727,0.30303030303030304,0.30303030303030304,0.15151515151515152,2.5757575757575757,0.0,3.0303030303030303,1.9696969696969695,0.30303030303030304,1.0606060606060608,0.45454545454545453,3.3333333333333335,1.6666666666666667,0.0,3.0303030303030303,1.9696969696969695,3.4848484848484853,3.6363636363636362,2.727272727272727,1.3636363636363635,2.272727272727273,0.0,0.15151515151515152,0.0,3.939393939393939,0.15151515151515152,0.45454545454545453,0.15151515151515152,0.0,0.0,0.30303030303030304,0.15151515151515152,1.5151515151515151,2.4242424242424243,660
Runestone Keeper,1.3157894736842104,0.0,2.1052631578947367,0.2631578947368421,1.5789473684210527,0.2631578947368421,0.2631578947368421,1.5789473684210527,2.631578947368421,1.0526315789473684,4.736842105263158,2.8947368421052633,0.2631578947368421,0.0,2.631578947368421,2.1052631578947367,0.2631578947368421,0.0,0.2631578947368421,2.368421052631579,0.5263157894736842,1.0526315789473684,1.0526315789473684,0.7894736842105263,1.5789473684210527,0.5263157894736842,3.1578947368421053,1.0526315789473684,4.2105263157894735,4.2105263157894735,1.3157894736842104,0.2631578947368421,0.5263157894736842,0.2631578947368421,2.368421052631579,1.3157894736842104,3.9473684210526314,2.1052631578947367,0.7894736842105263,2.631578947368421,0.7894736842105263,3.9473684210526314,2.631578947368421,0.0,3.1578947368421053,3.1578947368421053,3.9473684210526314,3.421052631578948,3.421052631578948,2.631578947368421,3.1578947368421053,0.0,0.2631578947368421,0.0,3.9473684210526314,0.2631578947368421,1.5789473684210527,0.0,0.0,0.0,0.5263157894736842,0.5263157894736842,0.2631578947368421,2.1052631578947367,380
Runner3,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,3.3333333333333335,0.0,5.0,1.6666666666666667,0.0,0.0,1.6666666666666667,5.0,0.0,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,5.0,3.3333333333333335,0.0,1.6666666666666667,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60
S.T.A.L.K.E.R.: Call of Pripyat,1.532258064516129,0.16129032258064516,2.1774193548387095,1.370967741935484,2.338709677419355,0.4032258064516129,0.967741935483871,0.967741935483871,3.225806451612903,1.2096774193548387,4.274193548387097,3.1451612903225805,0.3225806451612903,0.08064516129032258,2.4193548387096775,1.2903225806451613,0.7258064516129032,0.967741935483871,2.5806451612903225,2.741935483870968,1.6935483870967745,1.7741935483870968,0.8870967741935484,1.129032258064516,1.532258064516129,0.08064516129032258,3.467741935483871,0.8064516129032258,2.9838709677419355,3.225806451612903,2.338709677419355,0.24193548387096775,0.7258064516129032,0.4838709677419355,2.5806451612903225,0.4838709677419355,2.82258064516129,1.935483870967742,0.564516129032258,1.8548387096774193,1.2096774193548387,2.741935483870968,1.8548387096774193,0.16129032258064516,3.306451612903226,2.0967741935483875,3.306451612903226,2.9838709677419355,2.4193548387096775,2.0161290322580645,1.8548387096774193,0.16129032258064516,0.6451612903225806,0.3225806451612903,3.467741935483871,0.3225806451612903,0.967741935483871,0.0,0.16129032258064516,0.08064516129032258,0.6451612903225806,0.4032258064516129,1.4516129032258065,2.903225806451613,1240
S.T.A.L.K.E.R.: Shadow of Chernobyl,1.1052631578947367,0.15789473684210525,2.3157894736842106,1.263157894736842,2.0,0.42105263157894735,0.6842105263157895,1.1052631578947367,3.4736842105263155,1.263157894736842,4.315789473684211,3.0,0.15789473684210525,0.3157894736842105,2.4210526315789473,2.368421052631579,0.5263157894736842,0.7368421052631579,2.0,2.2631578947368425,1.4736842105263157,1.9473684210526316,0.8421052631578947,2.0526315789473686,1.0,0.10526315789473684,2.473684210526316,0.631578947368421,3.3157894736842106,2.9473684210526314,1.4210526315789473,0.15789473684210525,0.42105263157894735,0.3684210526315789,1.631578947368421,0.2631578947368421,2.736842105263158,2.3157894736842106,1.0526315789473684,1.8421052631578945,1.0,3.0,2.0,0.2631578947368421,2.7894736842105265,2.526315789473684,3.7894736842105265,3.5263157894736845,3.2105263157894735,2.473684210526316,2.736842105263158,0.10526315789473684,0.8421052631578947,0.3684210526315789,3.263157894736842,0.2631578947368421,1.1578947368421053,0.05263157894736842,0.3684210526315789,0.21052631578947367,0.631578947368421,0.3157894736842105,1.1052631578947367,3.105263157894737,1900
S2: Silent Storm Gold Edition,1.0999999999999999,0.1,2.3,0.5,2.1,0.2,0.2,0.5,3.8,1.7000000000000002,4.7,3.5999999999999996,0.2,0.1,2.3,1.7000000000000002,0.3,0.5,2.3,2.1999999999999997,1.5,1.9,1.3,1.7000000000000002,0.8999999999999999,0.1,3.1,0.7000000000000001,3.0,3.0,2.5,0.0,0.3,0.3,2.1,0.1,3.0,2.3,1.0,1.7999999999999998,0.8999999999999999,3.5000000000000004,1.9,0.1,2.8000000000000003,2.5,3.8,3.9,3.1,2.1,3.2,0.0,0.7000000000000001,0.5,3.8,0.2,0.8999999999999999,0.1,0.1,0.2,0.4,0.0,1.3,3.0,1000
SAMURAI SHODOWN II,1.25,0.0,0.0,1.25,1.25,0.0,0.0,1.25,1.25,1.25,5.0,1.25,0.0,1.25,0.0,3.75,1.25,1.25,0.0,0.0,1.25,1.25,0.0,0.0,0.0,1.25,2.5,1.25,2.5,2.5,1.25,0.0,1.25,0.0,0.0,0.0,3.75,3.75,3.75,3.75,2.5,5.0,3.75,1.25,3.75,3.75,3.75,3.75,2.5,3.75,3.75,0.0,2.5,0.0,5.0,0.0,1.25,0.0,0.0,0.0,1.25,0.0,0.0,1.25,80
SAMURAI SHODOWN V SPECIAL,0.7142857142857143,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,3.571428571428571,0.7142857142857143,5.0,2.142857142857143,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,1.4285714285714286,0.7142857142857143,0.0,3.571428571428571,1.4285714285714286,2.857142857142857,3.571428571428571,0.7142857142857143,0.0,0.0,0.0,2.142857142857143,0.7142857142857143,4.285714285714286,5.0,5.0,5.0,1.4285714285714286,4.285714285714286,4.285714285714286,0.0,2.857142857142857,3.571428571428571,5.0,5.0,3.571428571428571,4.285714285714286,5.0,0.0,0.7142857142857143,0.0,5.0,0.0,0.7142857142857143,0.0,0.0,1.4285714285714286,0.0,0.0,0.7142857142857143,0.7142857142857143,140
SENGOKU 3,0.0,0.0,3.3333333333333335,0.0,1.6666666666666667,0.0,0.0,1.6666666666666667,5.0,0.0,5.0,5.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.0,5.0,3.3333333333333335,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,5.0,3.3333333333333335,1.6666666666666667,1.6666666666666667,0.0,5.0,1.6666666666666667,0.0,1.6666666666666667,5.0,5.0,5.0,5.0,1.6666666666666667,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60
SEUM: Speedrunners from Hell,1.6666666666666667,0.0,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,0.0,3.3333333333333335,1.6666666666666667,5.0,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,5.0,5.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335,0.0,3.3333333333333335,1.6666666666666667,3.3333333333333335,3.3333333333333335,0.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,0.0,0.0,5.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.3333333333333335,60
SHENZHEN I/O,1.6666666666666667,0.0,2.5,0.8333333333333334,2.083333333333333,0.0,0.8333333333333334,0.4166666666666667,2.5,1.25,4.583333333333333,3.75,0.0,0.4166666666666667,2.5,2.083333333333333,0.0,0.4166666666666667,0.4166666666666667,2.9166666666666665,1.6666666666666667,2.083333333333333,0.4166666666666667,0.0,1.6666666666666667,0.0,3.3333333333333335,0.8333333333333334,2.9166666666666665,4.583333333333333,2.5,0.4166666666666667,0.4166666666666667,0.0,2.083333333333333,0.4166666666666667,2.9166666666666665,2.083333333333333,0.8333333333333334,2.083333333333333,0.4166666666666667,3.3333333333333335,2.083333333333333,0.0,4.166666666666666,2.9166666666666665,3.3333333333333335,3.3333333333333335,2.9166666666666665,2.083333333333333,2.9166666666666665,0.4166666666666667,0.4166666666666667,0.4166666666666667,3.75,0.4166666666666667,0.4166666666666667,0.0,0.4166666666666667,0.0,0.0,0.0,1.25,4.583333333333333,240
